瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),老荤 QC敲贰弊,利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
146,傈林,2026-07-04 14:00,28.9,,,9,2.9,,360,,62,,24.6,20.8,999.4,,1006.2,,.1,,1.46,,,,8,0,,,1974,,,40.8,,,,,
146,傈林,2026-07-04 15:00,29.9,,,9,1.7,,20,,57,,24,20.4,999.3,,1006.1,,.7,,2.15,,,,8,0,,,2380,,,48.6,,,,,
146,傈林,2026-07-04 16:00,30.8,,,9,1.6,,290,,56,,24.9,21,999.5,,1006.2,,.5,,1.83,,,,9,2,,10,2895,,,44.9,,,,,
146,傈林,2026-07-04 17:00,29.4,,,9,3.2,,250,,60,,24.6,20.8,999.3,,1006.1,,.1,,.74,,,,10,5,,12,2962,,,37.9,,,,,
146,傈林,2026-07-04 18:00,27.8,,,9,3.5,,270,,71,,26.4,22,999.2,,1006,,.2,,.86,,,,9,1,,76,1547,,,33.1,,,,,
146,傈林,2026-07-04 19:00,26.4,,,9,2.1,,290,,74,,25.3,21.3,999.2,,1006,,0,,.34,,,,9,0,,,2106,,,29,,,,,
146,傈林,2026-07-04 20:00,25.6,,,9,1.3,,270,,77,,25.2,21.2,999.6,,1006.5,,0,,.06,,,,9,2,,8,2769,,,26.7,,,,,
146,傈林,2026-07-04 21:00,25.3,,,9,.8,,250,,81,,26,21.7,999.8,,1006.7,,,9,,9,,,9,5,,4,2328,,,26.3,,,,,
146,傈林,2026-07-04 22:00,25.2,,,9,.4,,0,,82,,26.3,21.9,999.5,,1006.4,,,9,,9,,,8,5,,5,2101,,,25.9,,,,,
146,傈林,2026-07-04 23:00,24.9,,,9,.6,,50,,82,,25.8,21.6,1000.1,,1007,,,9,,9,,,8,6,,5,1769,,,25.5,,,,,
146,傈林,2026-07-05 00:00,25.3,,,9,1.4,,160,,79,,25.3,21.3,999.8,,1006.7,,,9,,9,,,10,3,,,4294,,,25.4,,,,,
146,傈林,2026-07-05 01:00,25.2,,,,1.5,,160,,80,,25.5,21.4,999.4,,1006.3,,,9,,9,,,9,7,,11,4884,,,25,,,,,
146,傈林,2026-07-05 02:00,25,,0,,1.4,,160,,80,,25.3,21.3,999.1,,1006,,,9,,9,,,10,10,,7,4756,,,25.1,,,,,
146,傈林,2026-07-05 03:00,23.4,,4.7,,1.1,,160,,92,,26.4,22,999,,1005.9,,,9,,9,,,10,2,,9,834,,,24,,,,,
146,傈林,2026-07-05 04:00,23.2,,4.9,,2.2,,140,,92,,26.1,21.8,998.3,,1005.2,,,9,,9,,,10,2,,9,1971,,,23.7,,,,,
146,傈林,2026-07-05 05:00,23.1,,9,,2,,140,,93,,26.1,21.8,998.7,,1005.6,,,9,,9,,,10,2,,4,336,,,23.5,,,,,
146,傈林,2026-07-05 06:00,23.3,,1.4,,1.6,,110,,93,,26.4,22,998.7,,1005.6,,0,,0,,,,10,7,,7,2540,,,23.7,,,,,
146,傈林,2026-07-05 07:00,23.9,,.1,,2.4,,140,,91,,26.9,22.3,998.7,,1005.6,,0,,.12,,,,9,9,,6,2469,,,25.2,,,,,
146,傈林,2026-07-05 08:00,23.8,,0,,1.9,,140,,91,,26.8,22.2,999,,1005.9,,0,,.23,,,,9,9,,6,1349,,,24.8,,,,,
146,傈林,2026-07-05 09:00,24.3,,0,,1.3,,160,,90,,27.2,22.5,999,,1005.9,,0,,.22,,,,10,9,,6,1323,,01,25.5,,,,,
146,傈林,2026-07-05 10:00,23.6,,13.6,,1.3,,140,,93,,26.9,22.3,998.9,,1005.8,,0,,.2,,,,10,4,,5,753,,01,24.9,,,,,
146,傈林,2026-07-05 11:00,23.8,,8.9,,1.5,,180,,93,,27.2,22.5,998.9,,1005.8,,0,,.23,,,,9,3,,4,1737,,01,25.3,,,,,
146,傈林,2026-07-05 12:00,25.7,,,9,2.7,,230,,88,,28.9,23.5,998.8,,1005.6,,0,,.74,,,,9,8,,4,1600,,,28.3,,,,,
146,傈林,2026-07-05 13:00,27.2,,,9,2.1,,180,,83,,29.8,24,998.5,,1005.3,,.1,,1.48,,,,9,7,,5,1881,,,32.4,,,,,
146,傈林,2026-07-05 14:00,28.8,,,9,2.5,,230,,75,,29.7,23.9,997.7,,1004.5,,.3,,1.86,,,,9,3,,6,3108,,,37.4,,,,,
146,傈林,2026-07-05 15:00,28.2,,0,,1.7,,180,,77,,29.3,23.7,997.1,,1003.9,,.2,,1.32,,,,8,2,,5,3182,,01,33.4,,,,,
146,傈林,2026-07-05 16:00,27.3,,3.5,,1.9,,180,,82,,29.7,23.9,996.9,,1003.7,,.4,,1.58,,,,8,2,,9,2915,,01,32.8,,,,,
146,傈林,2026-07-05 17:00,27.9,,1.5,,2.2,,230,,81,,30.4,24.3,996.9,,1003.7,,.3,,.99,,,,8,1,,8,3488,,01,31.3,,,,,
146,傈林,2026-07-05 18:00,26.7,,.6,,3.1,,200,,84,,29.3,23.7,996.8,,1003.6,,.3,,.75,,,,7,2,,10,3719,,1,30.6,,,,,
146,傈林,2026-07-05 19:00,26.1,,,9,1.4,,140,,86,,28.9,23.5,997.5,,1004.3,,0,,.38,,,,9,3,,7,4668,,,27.6,,,,,
146,傈林,2026-07-05 20:00,25.4,,,9,1.9,,140,,89,,28.8,23.4,997.8,,1004.6,,0,,.03,,,,10,7,,7,3973,,,26.4,,,,,
146,傈林,2026-07-05 21:00,24.7,,9.9,,1.1,,230,,92,,28.6,23.3,998.2,,1005.1,,,9,,9,,,10,1,,3,1933,,,25.6,,,,,
146,傈林,2026-07-05 22:00,24.6,,,9,1.7,,140,,91,,28.1,23,998.5,,1005.4,,,9,,9,,,9,4,,11,2173,,,25.3,,,,,
146,傈林,2026-07-05 23:00,24.2,,,9,2.2,,140,,91,,27.4,22.6,998.2,,1005.1,,,9,,9,,,10,0,,,1973,,,24.7,,,,,
146,傈林,2026-07-06 00:00,24.3,,,9,.5,,140,,90,,27.2,22.5,998.8,,1005.7,,,9,,9,,,10,7,,,3450,,,24.7,,,,,
146,傈林,2026-07-06 01:00,24.4,,,,.8,,140,,89,,27.1,22.4,999.1,,1006,,,9,,9,,,7,7,,6,3248,,,24.8,,,,,
146,傈林,2026-07-06 02:00,23.9,,,,1.8,,140,,91,,26.9,22.3,998.3,,1005.2,,,9,,9,,,7,7,,6,2394,,,24.4,,,,,
146,傈林,2026-07-06 03:00,23.9,,,,1.9,,140,,91,,26.9,22.3,998.1,,1005,,,9,,9,,,7,7,,6,2654,,,24.4,,,,,
146,傈林,2026-07-06 04:00,23.9,,,,1.9,,140,,91,,26.9,22.3,998.2,,1005.1,,,9,,9,,,8,8,,7,3028,,,24.3,,,,,
146,傈林,2026-07-06 05:00,24,,,,1.4,,140,,90,,26.8,22.2,998.4,,1005.3,,,9,,9,,,9,6,,6,3313,,,24,,,,,
146,傈林,2026-07-06 06:00,24.2,,,,.9,,140,,90,,27.1,22.4,998.4,,1005.3,,0,,.02,,,,10,2,,7,3830,,,24.2,,,,,
146,傈林,2026-07-06 07:00,23.7,,4.7,,1.5,,230,,94,,27.4,22.6,999,,1005.9,,0,,.03,,,,10,8,,6,600,,,24.1,,,,,
146,傈林,2026-07-06 08:00,23.8,,12.3,,1.9,,140,,95,,27.9,22.9,998.8,,1005.7,,0,,.09,,,,9,4,,4,903,,,24.8,,,,,
146,傈林,2026-07-06 09:00,26.7,,,9,2.1,,140,,89,,31.1,24.7,999,,1005.8,,.3,,1.13,,,,6,4,,22,4476,,,30.6,,,,,
146,傈林,2026-07-06 10:00,28.2,,,9,3.3,,160,,80,,30.6,24.4,998.8,,1005.6,,.9,,2.36,,,,7,2,,76,4888,,,35.2,,,,,
146,傈林,2026-07-06 11:00,28.5,,,9,2,,140,,78,,30.2,24.2,998.6,,1005.4,,.5,,2.16,,,,8,3,,7,4619,,,34.5,,,,,
146,傈林,2026-07-06 12:00,29,,,9,1.9,,180,,76,,30.4,24.3,998.9,,1005.7,,.3,,2.07,,,,8,2,,8,4985,,,34.7,,,,,
146,傈林,2026-07-06 13:00,28.6,,,9,2.5,,200,,76,,29.7,23.9,998.6,,1005.4,,0,,1.15,,,,9,2,,8,4633,,,31.2,,,,,
146,傈林,2026-07-06 14:00,29,,0,,2.5,,180,,80,,31.9,25.1,998.6,,1005.4,,.2,,1.25,,,,8,2,,7,4378,,01,35.4,,,,,
146,傈林,2026-07-06 15:00,29.9,,,9,2.3,,230,,74,,31.1,24.7,998.6,,1005.3,,.2,,1.67,,,,8,2,,9,4629,,,33.6,,,,,
146,傈林,2026-07-06 16:00,30,,,9,3,,200,,71,,30,24.1,998.1,,1004.8,,.3,,1.68,,,,7,2,,9,4296,,,32.5,,,,,
146,傈林,2026-07-06 17:00,31.1,,,9,2.9,,250,,68,,30.6,24.4,997.9,,1004.6,,.6,,1.45,,,,6,1,,10,4635,,,32.9,,,,,
146,傈林,2026-07-06 18:00,30.8,,,9,2.9,,230,,67,,29.7,23.9,998.1,,1004.8,,.6,,1.13,,,,6,3,,10,4012,,,31.3,,,,,
146,傈林,2026-07-06 19:00,29.9,,,9,2.3,,250,,72,,30.2,24.2,998.5,,1005.2,,.3,,.52,,,,7,3,,9,4569,,,29.3,,,,,
146,傈林,2026-07-06 20:00,29.2,,,9,2.2,,250,,73,,29.5,23.8,999,,1005.8,,0,,.07,,,,6,6,,15,4860,,,27.9,,,,,
146,傈林,2026-07-06 21:00,28.2,,,9,1.5,,270,,79,,30.2,24.2,999.6,,1006.4,,,9,,9,,,6,3,,10,3787,,,27.5,,,,,
146,傈林,2026-07-06 22:00,27.7,,,9,1.6,,250,,82,,30.4,24.3,1000,,1006.8,,,9,,9,,,6,2,,15,2725,,,27,,,,,
146,傈林,2026-07-06 23:00,27.3,,,9,1.9,,160,,81,,29.3,23.7,999.9,,1006.7,,,9,,9,,,7,5,,14,3669,,,26.3,,,,,
146,傈林,2026-07-07 00:00,26.4,,,9,1.5,,140,,84,,28.8,23.4,999.9,,1006.7,,,9,,9,,,7,0,,,3179,,,25.7,,,,,
146,傈林,2026-07-07 01:00,26.4,,,,2.2,,140,,84,,28.8,23.4,999.7,,1006.5,,,9,,9,,,8,8,,14,3095,,,25.8,,,,,
146,傈林,2026-07-07 02:00,26.4,,,,1.5,,110,,84,,28.8,23.4,999.7,,1006.5,,,9,,9,,,7,4,,15,3428,,,25.8,,,,,
146,傈林,2026-07-07 03:00,25.9,,,,2.3,,140,,86,,28.6,23.3,999.2,,1006,,,9,,9,,,8,3,,15,3043,,,25.3,,,,,
146,傈林,2026-07-07 04:00,26.1,,,,2.3,,160,,85,,28.6,23.3,999.3,,1006.1,,,9,,9,,,10,4,,15,3403,,,25.3,,,,,
146,傈林,2026-07-07 05:00,25,,7.1,,1.4,,340,,91,,28.8,23.4,1000,,1006.9,,,9,,9,,,10,2,,5,247,,,25.1,,,,,
146,傈林,2026-07-07 06:00,24.8,,.1,,1.7,,90,,93,,28.9,23.5,1000.2,,1007.1,,0,,0,,,,10,1,,13,820,,,25.1,,,,,
146,傈林,2026-07-07 07:00,24.6,,3.7,,3.4,,160,,93,,28.6,23.3,1000.6,,1007.5,,0,,.01,,,,10,4,,10,508,,,25,,,,,
146,傈林,2026-07-07 08:00,24.5,,7.3,,1.4,,360,,93,,28.4,23.2,1001.3,,1008.2,,0,,.05,,,,10,5,,7,246,,,25.1,,,,,
146,傈林,2026-07-07 09:00,25.2,,1,,1.2,,50,,93,,29.7,23.9,1001.2,,1008.1,,0,,.28,,,,8,5,,1,639,,1901,26.7,,,,,
146,傈林,2026-07-07 10:00,27.9,,,9,1.8,,110,,86,,32.2,25.3,1000.6,,1007.4,,.4,,1.63,,,,8,0,,,3503,,19,33.1,,,,,
146,傈林,2026-07-07 11:00,29.5,,,9,3.1,,160,,78,,32.1,25.2,1000.3,,1007.1,,.8,,2.39,,,,7,1,,76,3592,,,35.3,,,,,
146,傈林,2026-07-07 12:00,31.4,,,9,2.4,,160,,70,,32.1,25.2,1000.1,,1006.8,,.9,,3.11,,,,6,0,,,4180,,,38.6,,,,,
146,傈林,2026-07-07 13:00,31.1,,,9,2.1,,160,,67,,30.2,24.2,999.7,,1006.4,,.8,,2.91,,,,9,1,,11,4255,,,34.7,,,,,
146,傈林,2026-07-07 14:00,32.2,,,9,2.4,,160,,62,,29.7,23.9,999,,1005.7,,.7,,2.36,,,,7,1,,15,4391,,,36,,,,,
146,傈林,2026-07-07 15:00,32.3,,,9,3.3,,180,,64,,30.9,24.6,998.7,,1005.4,,.2,,1.65,,,,9,2,,76,3952,,,35,,,,,
146,傈林,2026-07-07 16:00,32.6,,,9,2.8,,160,,63,,30.9,24.6,998.3,,1005,,.5,,1.87,,,,9,3,,11,3700,,,36.1,,,,,
146,傈林,2026-07-07 17:00,32.5,,,9,3.7,,160,,63,,30.7,24.5,997.9,,1004.6,,.8,,1.82,,,,7,1,,76,4145,,,34,,,,,
146,傈林,2026-07-07 18:00,31.5,,,9,2.5,,180,,63,,28.9,23.5,997.7,,1004.4,,.6,,.86,,,,7,0,,,4780,,,30.8,,,,,
146,傈林,2026-07-07 19:00,30.2,,,9,2.7,,140,,66,,28.3,23.1,998,,1004.7,,.2,,.4,,,,7,0,,,4825,,,28.9,,,,,
146,傈林,2026-07-07 20:00,29.3,,,9,2.8,,160,,68,,27.6,22.7,997.9,,1004.7,,0,,.05,,,,7,0,,,4938,,,27,,,,,
146,傈林,2026-07-07 21:00,28.9,,,9,4,,160,,71,,28.3,23.1,998.4,,1005.2,,,9,,9,,,9,0,,,3432,,,26.3,,,,,
146,傈林,2026-07-07 22:00,28,,,9,4.1,,160,,70,,26.4,22,999.3,,1006.1,,,9,,9,,,8,0,,,2378,,,25.3,,,,,
146,傈林,2026-07-07 23:00,27.2,,,9,5.8,,160,,71,,25.5,21.4,999.1,,1005.9,,,9,,9,,,9,0,,,4513,,,24.4,,,,,
146,傈林,2026-07-08 00:00,26.6,,,9,3.9,,140,,72,,25,21.1,999.2,,1006,,,9,,9,,,8,0,,,4771,,,23.9,,,,,
146,傈林,2026-07-08 01:00,26.5,,,,6.8,,160,,71,,24.6,20.8,998.2,,1005,,,9,,9,,,7,0,,,3832,,,23.4,,,,,
146,傈林,2026-07-08 02:00,26.3,,,,4,,160,,72,,24.6,20.8,997.2,,1004,,,9,,9,,,8,3,,67,4462,,,23.2,,,,,
146,傈林,2026-07-08 03:00,26.3,,,,3.6,,160,,72,,24.6,20.8,997.6,,1004.4,,,9,,9,,,8,5,,70,4719,,,23.1,,,,,
146,傈林,2026-07-08 04:00,26.4,,,,4.9,,160,,73,,25,21.1,998.3,,1005.1,,,9,,9,,,8,8,,60,4803,,,23.2,,,,,
146,傈林,2026-07-08 05:00,26.1,,,,3.4,,160,,74,,24.9,21,998.6,,1005.4,,,9,,9,,,0,0,,,4587,,,23.2,,,,,
146,傈林,2026-07-08 06:00,26.2,,,,2.6,,160,,74,,25,21.1,998.6,,1005.4,,0,,.02,,,,8,2,,21,5000,,,23.6,,,,,
146,傈林,2026-07-08 07:00,27,,,,3.1,,180,,72,,25.6,21.5,998.8,,1005.6,,0,,.19,,,,10,1,,12,4932,,,24.5,,,,,
146,傈林,2026-07-08 08:00,27.4,,0,,2.4,,180,,72,,26.1,21.8,999.6,,1006.4,,0,,.31,,,,10,1,,10,4678,,,25.6,,,,,
146,傈林,2026-07-08 09:00,25.8,,1.4,,2,,160,,83,,27.4,22.6,999.6,,1006.5,,0,,.25,,,,10,1,,11,588,,711901,25.6,,,,,
146,傈林,2026-07-08 10:00,25.2,,6.5,,1.4,,200,,88,,28.1,23,999.5,,1006.4,,0,,.19,,,,10,2,,9,154,,711901,25.4,,,,,
146,傈林,2026-07-08 11:00,25,,8.1,,2.6,,160,,91,,28.8,23.4,999.9,,1006.8,,0,,.16,,,,10,4,,8,1805,,1901,25.8,,,,,
146,傈林,2026-07-08 12:00,25.8,,.2,,2.5,,180,,89,,29.5,23.8,999.7,,1006.6,,0,,.31,,,,10,7,,9,1921,,01,26.7,,,,,
146,傈林,2026-07-08 13:00,27,,0,,2.8,,180,,87,,30.9,24.6,999.1,,1005.9,,0,,.79,,,,9,4,,10,2968,,01,28.8,,,,,
146,傈林,2026-07-08 14:00,24,,4,,2.6,,160,,89,,26.4,22,1000.3,,1007.2,,0,,.19,,,,10,2,,7,1647,,7101,25.4,,,,,
146,傈林,2026-07-08 15:00,24.1,,1.4,,1.1,,160,,90,,26.9,22.3,999.8,,1006.7,,0,,.16,,,,10,3,,4,1424,,01,25.4,,,,,
146,傈林,2026-07-08 16:00,26.1,,.2,,1.6,,140,,85,,28.6,23.3,999.4,,1006.2,,.2,,1.05,,,,9,2,,32,4904,,01,31.3,,,,,
146,傈林,2026-07-08 17:00,24.9,,5.7,,1.2,,180,,91,,28.6,23.3,999.3,,1006.2,,.1,,.48,,,,9,5,,6,968,,01,26.9,,,,,
146,傈林,2026-07-08 18:00,25.3,,.8,,1,,50,,90,,28.9,23.5,999.1,,1006,,0,,.15,,,,7,7,,6,4120,,01,26.6,,,,,
146,傈林,2026-07-08 19:00,25.7,,.2,,2.2,,180,,91,,30,24.1,999.1,,1006,,0,,.17,,,,8,7,,7,4412,,01,26.6,,,,,
146,傈林,2026-07-08 20:00,25.8,,,9,1.1,,140,,91,,30.2,24.2,999.6,,1006.5,,0,,.03,,,,6,6,,7,4514,,,26.1,,,,,
146,傈林,2026-07-08 21:00,26,,,9,1.1,,140,,90,,30.2,24.2,1000,,1006.9,,,9,,9,,,6,6,,7,4445,,,26,,,,,
146,傈林,2026-07-08 22:00,25.7,,0,,1.3,,140,,92,,30.2,24.2,1000.5,,1007.4,,,9,,9,,,8,7,,7,2434,,,25.9,,,,,
146,傈林,2026-07-08 23:00,26,,0,,1.8,,180,,91,,30.6,24.4,1000.6,,1007.5,,,9,,9,,,8,8,,8,4046,,,25.7,,,,,
146,傈林,2026-07-09 00:00,26.5,,,9,2.2,,180,,88,,30.4,24.3,1001,,1007.8,,,9,,9,,,10,8,,7,4424,,,25.7,,,,,
146,傈林,2026-07-09 01:00,26.3,,,,1.4,,290,,90,,30.7,24.5,1001,,1007.8,,,9,,9,,,10,8,,7,3928,,,25.7,,,,,
146,傈林,2026-07-09 02:00,26,,0,,.5,,250,,90,,30.2,24.2,1001,,1007.9,,,9,,9,,,10,7,,7,3142,,,25.8,,,,,
146,傈林,2026-07-09 03:00,25.8,,.9,,.9,,250,,92,,30.4,24.3,1000.4,,1007.3,,,9,,9,,,9,6,,7,1837,,,25.7,,,,,
146,傈林,2026-07-09 04:00,25.3,,9,,2.5,,180,,93,,29.8,24,1000.8,,1007.7,,,9,,9,,,10,5,,4,530,,1,25.5,,,,,
146,傈林,2026-07-09 05:00,24.2,,7,,3.2,,160,,91,,27.4,22.6,1000.3,,1007.2,,,9,,9,,,10,4,,11,4680,,1,24.7,,,,,
146,傈林,2026-07-09 06:00,24.5,,0,,3.4,,160,,90,,27.6,22.7,1001.3,,1008.2,,0,,.02,,,,10,4,,9,3248,,01,24.5,,,,,
146,傈林,2026-07-09 07:00,24.6,,.3,,2.6,,160,,91,,28.1,23,1001.5,,1008.4,,0,,.1,,,,9,5,,12,3551,,,25,,,,,
146,傈林,2026-07-09 08:00,24.7,,.4,,1.7,,230,,91,,28.3,23.1,1002.6,,1009.5,,0,,.09,,,,10,5,,9,1169,,,24.8,,,,,
146,傈林,2026-07-09 09:00,24,,8.2,,1.6,,180,,94,,27.9,22.9,1003,,1009.9,,0,,.06,,,,10,5,,10,196,,1901,24.6,,,,,
146,傈林,2026-07-09 10:00,24.3,,3.4,,1.4,,180,,93,,28.1,23,1003.2,,1010.1,,0,,.13,,,,10,3,,8,546,,1901,25.1,,,,,
146,傈林,2026-07-09 11:00,23.9,,5.3,,2.9,,230,,93,,27.4,22.6,1004.3,,1011.2,,0,,.1,,,,10,4,,3,623,,711901,24.7,,,,,
146,傈林,2026-07-09 12:00,22.7,,6.4,,4.2,,250,,93,,25.6,21.5,1005.7,,1012.7,,0,,.1,,,,10,2,,4,900,,711901,23.8,,,,,
146,傈林,2026-07-09 13:00,23.4,,1.9,,2.4,,110,,92,,26.4,22,1003.7,,1010.6,,0,,.59,,,,10,5,,5,4731,,1901,27.3,,,,,
146,傈林,2026-07-09 14:00,25.4,,.2,,2.6,,160,,88,,28.4,23.2,1002.3,,1009.2,,.3,,1.88,,,,9,1,,,4533,,01,32.5,,,,,
146,傈林,2026-07-09 15:00,25.4,,,9,1.3,,110,,82,,26.4,22,1002.9,,1009.8,,0,,1.12,,,,10,6,,12,4865,,,28.9,,,,,
146,傈林,2026-07-09 16:00,26,,,9,2,,140,,83,,27.7,22.8,1002.2,,1009.1,,0,,1.3,,,,10,1,,,4965,,,29.5,,,,,
146,傈林,2026-07-09 17:00,26.3,,0,,2.6,,180,,82,,27.9,22.9,1002.5,,1009.4,,0,,.55,,,,10,0,,,3870,,01,28.1,,,,,
146,傈林,2026-07-09 18:00,26.4,,0,,2.5,,180,,82,,28.1,23,1002.4,,1009.3,,0,,.45,,,,10,0,,,2733,,01,27.2,,,,,
146,傈林,2026-07-09 19:00,25.5,,.5,,.5,,90,,87,,28.3,23.1,1003,,1009.9,,0,,.14,,,,10,2,,9,2317,,01,26.2,,,,,
146,傈林,2026-07-09 20:00,24.9,,,9,1.5,,140,,88,,27.6,22.7,1002.4,,1009.3,,0,,.07,,,,8,3,,26,3506,,,25.3,,,,,
146,傈林,2026-07-09 21:00,24.7,,,9,1,,270,,89,,27.6,22.7,1003.4,,1010.3,,,9,,9,,,7,2,,6,2803,,,24.9,,,,,
146,傈林,2026-07-09 22:00,24.8,,,9,1.1,,140,,89,,27.7,22.8,1003.8,,1010.7,,,9,,9,,,5,2,,,2519,,,24.3,,,,,
146,傈林,2026-07-09 23:00,24.5,,,9,1,,160,,89,,27.2,22.5,1004,,1010.9,,,9,,9,,,5,0,,,2485,,,23.9,,,,,
146,傈林,2026-07-10 00:00,25,,,9,1.4,,160,,87,,27.4,22.6,1004.3,,1011.2,,,9,,9,,,10,4,,,1990,,,24.1,,,,,
146,傈林,2026-07-10 01:00,24.5,,.2,,2.3,,140,,89,,27.2,22.5,1004,,1010.9,,,9,,9,,,10,1,,16,1397,,,24.2,,,,,
146,傈林,2026-07-10 02:00,24.7,,.1,,1.1,,110,,87,,26.9,22.3,1004.1,,1011,,,9,,9,,,10,6,,9,2348,,,24.2,,,,,
146,傈林,2026-07-10 03:00,23.9,,.6,,2.3,,140,,93,,27.4,22.6,1003.4,,1010.3,,,9,,9,,,7,1,,9,1050,,,24.1,,,,,
146,傈林,2026-07-10 04:00,24.1,,,9,.9,,140,,89,,26.6,22.1,1003.1,,1010,,,9,,9,,,7,7,,44,2250,,,23.7,,,,,
146,傈林,2026-07-10 05:00,24.3,,,9,.6,,140,,88,,26.6,22.1,1003.2,,1010.1,,,9,,9,,,7,7,,45,2570,,,23.6,,,,,
146,傈林,2026-07-10 06:00,24.3,,,9,1.2,,50,,89,,26.9,22.3,1003.1,,1010,,0,,.04,,,,7,4,,76,1970,,,23.6,,,,,
146,傈林,2026-07-10 07:00,26,,,9,1.9,,140,,85,,28.4,23.2,1003.4,,1010.3,,.6,,.38,,,,7,1,,,2322,,,24.6,,,,,
146,傈林,2026-07-10 08:00,27.9,,,9,.8,,250,,80,,30,24.1,1004.2,,1011,,.9,,.99,,,,7,0,,,3072,,,28.3,,,,,
146,傈林,2026-07-10 09:00,28.7,,,9,2.6,,180,,75,,29.5,23.8,1004.7,,1011.5,,.7,,1.75,,,,8,0,,,3429,,,31.1,,,,,
146,傈林,2026-07-10 10:00,29.8,,,9,2.6,,200,,71,,29.7,23.9,1004.7,,1011.5,,.8,,2.59,,,,9,0,,,2736,,,32.9,,,,,
146,傈林,2026-07-10 11:00,29.8,,,9,3.1,,160,,69,,28.8,23.4,1004.8,,1011.6,,.3,,1.97,,,,8,2,,10,2451,,,32.2,,,,,
146,傈林,2026-07-10 12:00,31,,,9,2.2,,230,,67,,30,24.1,1004.5,,1011.3,,.3,,2,,,,7,4,,10,2772,,,33.8,,,,,
146,傈林,2026-07-10 13:00,32.3,,,9,2,,200,,60,,28.9,23.5,1004,,1010.7,,.7,,2.78,,,,7,0,,,3033,,,37.2,,,,,
146,傈林,2026-07-10 14:00,32.7,,,9,2.3,,230,,57,,28.1,23,1003.7,,1010.4,,.6,,2.71,,,,7,1,,14,3932,,,36,,,,,
146,傈林,2026-07-10 15:00,33.9,,,9,3.1,,230,,54,,28.4,23.2,1003.3,,1010,,.5,,2.09,,,,7,0,,,4116,,,38.8,,,,,
146,傈林,2026-07-10 16:00,32.7,,,9,3.6,,230,,55,,27.1,22.4,1003.1,,1009.8,,.7,,2.13,,,,6,0,,,3623,,,33.7,,,,,
146,傈林,2026-07-10 17:00,31.8,,0,,2.7,,180,,64,,30,24.1,1003.3,,1010,,.2,,1.03,,,,6,0,,,3117,,01,32.8,,,,,
146,傈林,2026-07-10 18:00,32,,,9,2.8,,250,,60,,28.4,23.2,1003.3,,1010,,.6,,.96,,,,0,0,,,3346,,,31.5,,,,,
146,傈林,2026-07-10 19:00,30.7,,,9,2.9,,180,,63,,27.7,22.8,1004,,1010.8,,.3,,.39,,,,7,1,,76,3984,,,29.2,,,,,
146,傈林,2026-07-10 20:00,29.7,,,9,1.9,,180,,69,,28.6,23.3,1004.2,,1011,,0,,.08,,,,0,0,,,3198,,,27.7,,,,,
146,傈林,2026-07-10 21:00,28.4,,,9,1.9,,140,,73,,28.1,23,1004.5,,1011.3,,,9,,9,,,0,0,,,2876,,,26.6,,,,,
146,傈林,2026-07-10 22:00,27.9,,,9,1.9,,160,,75,,28.1,23,1005.2,,1012,,,9,,9,,,0,0,,,2709,,,26,,,,,
146,傈林,2026-07-10 23:00,27.2,,,9,1.6,,160,,77,,27.7,22.8,1005.5,,1012.4,,,9,,9,,,0,0,,,2552,,,25.6,,,,,
146,傈林,2026-07-11 00:00,26.4,,,9,2,,140,,80,,27.4,22.6,1005.5,,1012.4,,,9,,9,,,0,0,,,2482,,,25,,,,,
146,傈林,2026-07-11 01:00,26,,,,2,,140,,81,,27.1,22.4,1005.4,,1012.3,,,9,,9,,,0,0,,,2450,,,24.5,,,,,
146,傈林,2026-07-11 02:00,25.4,,,,.6,,110,,83,,26.8,22.2,1005.1,,1012,,,9,,9,,,5,0,,,2498,,,24.2,,,,,
146,傈林,2026-07-11 03:00,25.3,,,,1.2,,140,,83,,26.6,22.1,1004.6,,1011.5,,,9,,9,,,0,0,,,1195,,,23.9,,,,,
146,傈林,2026-07-11 04:00,25,,,,1.1,,90,,84,,26.6,22.1,1004.3,,1011.2,,,9,,9,,,0,0,,,2466,,,23.6,,,,,
146,傈林,2026-07-11 05:00,24.8,,,,1.4,,90,,84,,26.3,21.9,1004.5,,1011.4,,,9,,9,,,7,0,,,3047,,,23.4,,,,,
